n	200
e	159	193
e	159	194
e	159	195
e	159	197
e	159	198
e	160	161
e	160	162
e	160	164
e	160	165
e	160	173
e	160	174
e	160	175
e	160	176
e	160	179
e	160	180
e	160	184
e	160	188
e	160	191
e	160	192
e	160	193
e	160	195
e	160	196
e	161	163
e	161	167
e	161	174
e	161	175
e	161	178
e	161	183
e	161	186
e	161	188
e	161	191
e	161	194
e	161	195
e	161	196
e	161	199
e	161	200
e	162	164
e	162	165
e	162	169
e	162	172
e	162	175
e	162	176
e	162	178
e	162	179
e	162	180
e	162	181
e	162	183
e	162	185
e	162	186
e	162	188
e	162	189
e	162	192
e	162	194
e	162	195
e	162	198
e	163	164
e	163	165
e	163	166
e	163	167
e	163	169
e	163	170
e	163	172
e	163	174
e	163	179
e	163	185
e	163	187
e	163	188
e	163	190
e	163	191
e	163	193
e	163	194
e	163	198
e	163	199
e	164	165
e	164	166
e	164	168
e	164	169
e	164	173
e	164	174
e	164	175
e	164	176
e	164	178
e	164	179
e	164	181
e	164	182
e	164	186
e	164	187
e	164	189
e	164	190
e	164	191
e	164	194
e	164	197
e	164	198
e	164	199
e	165	167
e	165	168
e	165	169
e	165	170
e	165	171
e	165	172
e	165	173
e	165	174
e	165	175
e	165	180
e	165	185
e	165	186
e	165	188
e	165	189
e	165	190
e	165	191
e	165	193
e	165	194
e	165	197
e	165	198
e	165	200
e	166	167
e	166	170
e	166	171
e	166	173
e	166	178
e	166	180
e	166	181
e	166	183
e	166	184
e	166	186
e	166	188
e	166	190
e	166	193
e	166	197
e	166	198
e	166	199
e	166	200
e	167	168
e	167	170
e	167	173
e	167	174
e	167	175
e	167	176
e	167	178
e	167	180
e	167	181
e	167	182
e	167	184
e	167	188
e	167	190
e	167	192
e	167	193
e	168	170
e	168	171
e	168	172
e	168	173
e	168	174
e	168	175
e	168	176
e	168	178
e	168	181
e	168	182
e	168	183
e	168	184
e	168	194
e	168	195
e	168	197
e	168	200
e	169	170
e	169	171
e	169	172
e	169	176
e	169	179
e	169	181
e	169	182
e	169	183
e	169	185
e	169	189
e	169	197
e	169	199
e	170	171
e	170	172
e	170	174
e	170	175
e	170	178
e	170	180
e	170	183
e	170	184
e	170	186
e	170	188
e	170	189
e	170	190
e	170	191
e	170	192
e	170	193
e	170	198
e	171	172
e	171	173
e	171	174
e	171	175
e	171	178
e	171	179
e	171	181
e	171	183
e	171	184
e	171	185
e	171	186
e	171	187
e	171	190
e	171	192
e	171	200
e	172	173
e	172	175
e	172	176
e	172	178
e	172	179
e	172	180
e	172	182
e	172	183
e	172	185
e	172	191
e	172	193
e	172	199
e	173	174
e	173	177
e	173	178
e	173	180
e	173	181
e	173	182
e	173	184
e	173	185
e	173	186
e	173	187
e	173	189
e	173	192
e	173	193
e	173	195
e	173	196
e	173	197
e	174	175
e	174	179
e	174	180
e	174	183
e	174	187
e	174	188
e	174	192
e	174	193
e	174	196
e	174	197
e	174	199
e	175	176
e	175	183
e	175	184
e	175	187
e	175	189
e	175	192
e	175	194
e	175	195
e	175	196
e	175	197
e	175	198
e	175	199
e	176	177
e	176	178
e	176	180
e	176	184
e	176	186
e	176	188
e	176	189
e	176	191
e	176	193
e	176	196
e	176	200
e	177	179
e	177	182
e	177	184
e	177	186
e	177	187
e	177	188
e	177	191
e	177	193
e	177	194
e	177	195
e	178	179
e	178	182
e	178	184
e	178	185
e	178	188
e	178	189
e	178	192
e	178	194
e	178	195
e	178	197
e	178	199
e	179	180
e	179	182
e	179	185
e	179	186
e	179	187
e	179	188
e	179	189
e	179	190
e	179	193
e	179	194
e	179	195
e	179	197
e	179	198
e	179	200
e	180	181
e	180	182
e	180	187
e	180	188
e	180	189
e	180	192
e	180	197
e	180	200
e	181	182
e	181	186
e	181	187
e	181	188
e	181	191
e	181	192
e	181	194
e	181	195
e	181	198
e	181	199
e	181	200
e	182	183
e	182	184
e	182	185
e	182	190
e	182	191
e	182	192
e	182	194
e	182	196
e	182	197
e	183	186
e	183	189
e	183	193
e	183	194
e	183	196
e	183	197
e	183	200
e	184	186
e	184	188
e	184	189
e	184	191
e	184	192
e	184	193
e	185	189
e	185	191
e	185	192
e	185	195
e	185	197
e	185	198
e	186	187
e	186	188
e	186	189
e	186	191
e	186	193
e	186	194
e	186	195
e	186	197
e	186	198
e	187	191
e	187	192
e	187	194
e	187	195
e	187	196
e	187	197
e	187	199
e	188	190
e	188	191
e	188	192
e	188	195
e	188	197
e	188	198
e	188	199
e	188	200
e	189	190
e	189	194
e	189	195
e	189	197
e	190	192
e	190	194
e	190	195
e	190	196
e	190	198
e	190	199
e	191	192
e	191	193
e	191	194
e	191	195
e	191	197
e	191	198
e	191	199
e	191	200
e	192	194
e	192	195
e	192	199
e	193	194
e	193	195
e	193	200
e	194	196
e	194	197
e	194	198
e	194	200
e	195	196
e	195	198
e	195	199
e	195	200
e	196	197
e	197	200
e	198	200
e	199	200
