n	200
e	162	192
e	162	194
e	162	196
e	162	198
e	162	199
e	163	165
e	163	169
e	163	171
e	163	172
e	163	173
e	163	176
e	163	177
e	163	178
e	163	185
e	163	187
e	163	189
e	163	190
e	163	194
e	163	197
e	163	198
e	164	165
e	164	167
e	164	171
e	164	172
e	164	174
e	164	178
e	164	180
e	164	181
e	164	184
e	164	185
e	164	188
e	164	191
e	164	195
e	164	197
e	165	166
e	165	167
e	165	173
e	165	175
e	165	176
e	165	177
e	165	179
e	165	181
e	165	184
e	165	187
e	165	189
e	165	190
e	165	191
e	165	196
e	165	197
e	166	167
e	166	169
e	166	170
e	166	171
e	166	173
e	166	175
e	166	178
e	166	179
e	166	185
e	166	191
e	166	197
e	166	198
e	166	199
e	166	200
e	167	168
e	167	169
e	167	170
e	167	174
e	167	175
e	167	178
e	167	180
e	167	188
e	167	189
e	167	191
e	167	193
e	167	194
e	167	198
e	167	199
e	168	169
e	168	170
e	168	171
e	168	175
e	168	176
e	168	177
e	168	179
e	168	181
e	168	188
e	168	190
e	168	194
e	168	195
e	169	173
e	169	176
e	169	177
e	169	178
e	169	179
e	169	180
e	169	181
e	169	182
e	169	185
e	169	186
e	169	189
e	169	193
e	169	198
e	170	172
e	170	173
e	170	174
e	170	175
e	170	176
e	170	177
e	170	179
e	170	182
e	170	183
e	170	184
e	170	186
e	170	188
e	170	189
e	170	190
e	170	193
e	170	195
e	170	199
e	171	173
e	171	175
e	171	177
e	171	178
e	171	179
e	171	183
e	171	185
e	171	186
e	171	188
e	171	189
e	171	192
e	171	195
e	171	197
e	171	199
e	171	200
e	172	174
e	172	176
e	172	177
e	172	178
e	172	179
e	172	180
e	172	181
e	172	186
e	172	187
e	172	191
e	172	196
e	172	197
e	172	198
e	172	200
e	173	176
e	173	177
e	173	178
e	173	181
e	173	186
e	173	192
e	173	193
e	173	196
e	173	197
e	173	198
e	173	200
e	174	175
e	174	178
e	174	179
e	174	181
e	174	182
e	174	186
e	174	188
e	174	191
e	174	194
e	174	197
e	175	176
e	175	177
e	175	180
e	175	181
e	175	182
e	175	183
e	175	185
e	175	187
e	175	192
e	175	193
e	175	194
e	175	195
e	175	196
e	175	197
e	175	198
e	175	199
e	176	178
e	176	179
e	176	181
e	176	182
e	176	183
e	176	186
e	176	188
e	176	190
e	176	193
e	176	194
e	176	195
e	176	198
e	177	178
e	177	179
e	177	181
e	177	182
e	177	186
e	177	187
e	177	188
e	177	189
e	177	191
e	177	192
e	177	194
e	177	199
e	178	181
e	178	182
e	178	183
e	178	184
e	178	187
e	178	189
e	178	190
e	178	195
e	178	196
e	178	199
e	178	200
e	179	180
e	179	183
e	179	184
e	179	185
e	179	187
e	179	189
e	179	195
e	180	183
e	180	187
e	180	190
e	180	191
e	180	192
e	180	197
e	180	198
e	180	199
e	181	183
e	181	186
e	181	187
e	181	188
e	181	189
e	181	190
e	181	191
e	181	193
e	181	195
e	181	198
e	182	185
e	182	186
e	182	187
e	182	188
e	182	189
e	182	193
e	182	195
e	182	199
e	183	184
e	183	190
e	183	192
e	183	195
e	184	186
e	184	187
e	184	188
e	184	189
e	184	199
e	184	200
e	185	186
e	185	187
e	185	190
e	185	193
e	185	196
e	186	187
e	186	188
e	186	189
e	186	191
e	186	192
e	186	193
e	186	195
e	186	197
e	186	198
e	187	188
e	187	189
e	187	192
e	187	194
e	187	196
e	187	200
e	188	190
e	188	194
e	188	195
e	188	196
e	188	197
e	188	198
e	188	199
e	188	200
e	189	190
e	189	192
e	189	194
e	189	197
e	189	200
e	190	196
e	190	197
e	190	198
e	190	199
e	190	200
e	191	193
e	191	194
e	191	195
e	191	198
e	191	199
e	192	193
e	192	196
e	192	198
e	192	199
e	193	194
e	193	197
e	193	198
e	194	195
e	194	198
e	194	200
e	195	196
e	195	198
e	195	199
e	195	200
e	196	197
e	196	198
e	198	200
